hotspot;PARALLEL_BACK_STARPU;18432;1024;5;0;3;9.08896828
nbody;PARALLEL_BACK_STARPU;98304;2048;5;8;4;12.53767000
nbody;PARALLEL_BACK_STARPU;98304;2048;5;2;0;259.44553700
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;24;0;20.87717000
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;10;3;6.93926191
nbody;PARALLEL_BACK_STARPU;98304;2048;5;22;0;32.44287100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;8;1;12.87649059
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;12;4;6.44659710
nbody;PARALLEL_BACK_STARPU;98304;2048;5;14;4;11.10211200
nbody;PARALLEL_BACK_STARPU;131072;2048;5;27;1;28.94852800
nbody;PARALLEL_BACK_STARPU;98304;2048;5;8;3;16.78103800
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;28;0;25.12634850
nbody;PARALLEL_BACK_STARPU;98304;2048;5;6;0;86.51391400
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;25;3;7.72537994
nbody;PARALLEL_BACK_STARPU;98304;2048;5;14;3;14.39325500
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;20;0;31.29463400
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;1;21.70725200
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;2;13.99336200
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;3;6.75083208
nbody;PARALLEL_BACK_STARPU;98304;2048;5;22;3;11.26884700
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;0;2;8.96498585
nbody;PARALLEL_BACK_STARPU;98304;2048;5;6;2;22.89810900
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;1;22.08072300
hotspot;PARALLEL_BACK_OPENMP;16384;1024;5;28;0;23.40229225
nbody;PARALLEL_BACK_STARPU;98304;2048;5;6;1;37.38475900
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;8;1;12.95750046
nbody;PARALLEL_BACK_STARPU;98304;2048;5;14;4;11.10877000
nbody;PARALLEL_BACK_STARPU;98304;2048;5;0;4;15.10846300
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;16;1;11.30355263
hotspot;PARALLEL_BACK_OPENMP;16384;1024;5;4;0;163.73185730
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;26;0;25.10102081
nbody;PARALLEL_BACK_STARPU;65536;2048;5;26;2;7.24907200
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;2;4;7.17637682
nbody;PARALLEL_BACK_STARPU;98304;2048;5;18;0;32.44502900
nbody;PARALLEL_BACK_OPENMP;131072;2048;5;28;0;41.72767400
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;25;3;7.64526510
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;2;22.21996600
nbody;PARALLEL_BACK_STARPU;81920;2048;5;25;3;9.19582800
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;2;14.12655500
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;6;2;8.62837410
hotspot;PARALLEL_BACK_OPENMP;14336;1024;5;28;0;17.90450478
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;10;1;12.45826435
nbody;PARALLEL_BACK_STARPU;98304;2048;5;4;2;25.31651800
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;1;21.64831700
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;24;3;6.59800005
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;28;0;15.15005112
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;26;3;16.39335251
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;3;6.69858217
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;0;1;11.23953247
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;24;4;4.94184208
nbody;PARALLEL_BACK_STARPU;98304;2048;5;8;1;32.53380400
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;22;0;31.28538100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;2;2;8.73760414
nbody;PARALLEL_BACK_STARPU;98304;2048;5;4;1;43.59986200
nbody;PARALLEL_BACK_STARPU;98304;2048;5;22;2;16.60480000
nbody;PARALLEL_BACK_STARPU;98304;2048;5;14;0;43.24297100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;10;1;12.49394321
nbody;PARALLEL_BACK_STARPU;98304;2048;5;12;0;43.24964300
nbody;PARALLEL_BACK_STARPU;98304;2048;5;2;0;259.38682200
nbody;PARALLEL_BACK_STARPU;98304;2048;5;20;1;21.63865900
nbody;PARALLEL_BACK_STARPU;98304;2048;5;27;1;21.79180200
nbody;PARALLEL_BACK_STARPU;131072;2048;5;26;2;29.27624200
nbody;PARALLEL_BACK_STARPU;98304;2048;5;18;2;18.86140200
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;4;22.55401600
nbody;PARALLEL_BACK_STARPU;131072;2048;5;27;1;28.94278500
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;4;0;160.24407959
nbody;PARALLEL_BACK_STARPU;114688;2048;5;0;3;27.29143700
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;12;4;6.67199087
nbody;PARALLEL_BACK_STARPU;81920;2048;5;27;1;13.43945100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;28;1;17.20821953
nbody;PARALLEL_BACK_STARPU;131072;2048;5;0;1;108.42336600
nbody;PARALLEL_BACK_STARPU;65536;2048;5;28;0;14.53607300
nbody;PARALLEL_BACK_STARPU;131072;2048;5;0;3;35.78792700
nbody;PARALLEL_BACK_STARPU;65536;2048;5;28;0;14.42972400
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;26;1;10.45723820
hotspot;PARALLEL_BACK_STARPU;18432;1024;5;28;0;30.04030991
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;4;4;6.96378803
hotspot;PARALLEL_BACK_OPENMP;16384;1024;5;10;0;65.50418854
nbody;PARALLEL_BACK_STARPU;98304;2048;5;27;1;21.67717400
hotspot;PARALLEL_BACK_STARPU;20480;1024;5;25;3;11.34602547
nbody;PARALLEL_BACK_STARPU;98304;2048;5;6;1;37.36781300
nbody;PARALLEL_BACK_STARPU;98304;2048;5;14;2;21.27533000
hotspot;PARALLEL_BACK_OPENMP;16384;1024;5;14;0;46.79273987
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;4;6.20954418
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;8;4;6.97083092
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;18;0;31.28870800
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;1;21.64085500
nbody;PARALLEL_BACK_STARPU;98304;2048;5;2;3;19.12082000
nbody;PARALLEL_BACK_STARPU;65536;2048;5;0;3;9.29414600
nbody;PARALLEL_BACK_STARPU;98304;2048;5;6;0;86.48826800
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;14;3;7.12666893
nbody;PARALLEL_BACK_STARPU;131072;2048;5;25;3;22.51848300
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;8;0;62.58093300
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;3;6.83020210
nbody;PARALLEL_BACK_STARPU;98304;2048;5;0;1;59.65433500
nbody;PARALLEL_BACK_STARPU;98304;2048;5;2;2;27.53255600
nbody;PARALLEL_BACK_STARPU;98304;2048;5;0;2;31.05416100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;25;3;7.39830494
hotspot;PARALLEL_BACK_OPENMP;12288;1024;5;28;0;13.16383362
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;8;0;80.90395355
nbody;PARALLEL_BACK_STARPU;98304;2048;5;8;2;21.63027300
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;0;1;14.70469666
nbody;PARALLEL_BACK_STARPU;98304;2048;5;24;4;11.65614100
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;2;14.58426400
nbody;PARALLEL_BACK_STARPU;131072;2048;5;27;1;28.93428200
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;18;0;37.37179947
nbody;PARALLEL_BACK_STARPU;98304;2048;5;8;4;12.65835100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;10;1;12.51490211
nbody;PARALLEL_BACK_STARPU;98304;2048;5;10;1;32.66254100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;12;2;8.24893093
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;1;21.95628000
nbody;PARALLEL_BACK_STARPU;81920;2048;5;0;4;10.57140900
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;27;1;10.93405342
nbody;PARALLEL_BACK_STARPU;98304;2048;5;4;3;19.38787500
hotspot;PARALLEL_BACK_STARPU;20480;1024;5;24;4;10.71027565
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;4;0;160.20535278
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;2;7.75854111
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;8;1;12.90207767
hotspot;PARALLEL_BACK_STARPU;20480;1024;5;25;3;12.30178165
nbody;PARALLEL_BACK_STARPU;98304;2048;5;0;4;15.23996000
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;0;4;5.33619595
nbody;PARALLEL_BACK_STARPU;98304;2048;5;27;1;21.66388300
nbody;PARALLEL_BACK_STARPU;98304;2048;5;24;3;10.91172300
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;0;3;5.63535213
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;10;2;8.75308895
nbody;PARALLEL_BACK_STARPU;98304;2048;5;8;0;64.86516800
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;25;3;9.52259445
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;0;3;4.07116222
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;28;3;14.26890469
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;24;4;7.19931078
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;28;2;15.11018276
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;8;3;7.01251888
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;22;1;10.93386269
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;14;4;6.74568701
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;1;21.89216600
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;6;1;13.34034634
nbody;PARALLEL_BACK_STARPU;98304;2048;5;2;2;28.81747400
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;16;0;41.26459885
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;26;2;8.36890030
nbody;PARALLEL_BACK_STARPU;98304;2048;5;14;4;10.95164200
nbody;PARALLEL_BACK_STARPU;114688;2048;5;0;4;21.43427400
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;16;4;6.61403179
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;24;3;6.49022579
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;6;0;83.44742800
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;25;3;6.03717279
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;27;1;8.53185081
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;18;1;11.27764034
hotspot;PARALLEL_BACK_OPENMP;16384;1024;5;2;0;327.55899048
nbody;PARALLEL_BACK_STARPU;98304;2048;5;6;2;22.21086200
nbody;PARALLEL_BACK_STARPU;81920;2048;5;27;1;13.40876800
nbody;PARALLEL_BACK_STARPU;65536;2048;5;0;2;13.45484200
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;26;1;10.44452953
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;0;1;11.23457813
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;28;3;13.19942474
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;18;0;37.35797119
nbody;PARALLEL_BACK_STARPU;98304;2048;5;10;3;16.15701400
nbody;PARALLEL_BACK_STARPU;98304;2048;5;20;2;17.74731200
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;22;2;7.81226492
nbody;PARALLEL_BACK_STARPU;98304;2048;5;24;4;10.96136600
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;6;0;83.43598800
nbody;PARALLEL_BACK_STARPU;98304;2048;5;14;1;24.73402000
nbody;PARALLEL_BACK_OPENMP;81920;2048;5;28;0;17.38453000
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;12;3;6.70713615
nbody;PARALLEL_BACK_STARPU;98304;2048;5;6;4;13.27836600
hotspot;PARALLEL_BACK_OPENMP;18432;1024;5;28;0;29.61681175
nbody;PARALLEL_BACK_STARPU;114688;2048;5;26;2;21.79836100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;26;3;19.08419609
nbody;PARALLEL_BACK_STARPU;98304;2048;5;4;3;18.77421900
nbody;PARALLEL_BACK_STARPU;98304;2048;5;22;3;11.32359100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;22;2;7.78767920
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;18;4;6.94526482
nbody;PARALLEL_BACK_STARPU;131072;2048;5;25;3;22.77357700
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;24;4;8.92897797
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;16;3;6.92724609
nbody;PARALLEL_BACK_STARPU;98304;2048;5;24;0;21.71791800
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;8;0;62.58783700
nbody;PARALLEL_BACK_STARPU;98304;2048;5;20;0;32.47688200
nbody;PARALLEL_BACK_STARPU;98304;2048;5;16;3;13.60452300
nbody;PARALLEL_BACK_STARPU;98304;2048;5;20;1;21.63417600
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;8;0;80.94011688
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;18;0;37.34583664
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;24;3;6.36572313
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;3;22.37354400
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;16;0;31.30204400
hotspot;PARALLEL_BACK_STARPU;18432;1024;5;25;3;10.25770664
nbody;PARALLEL_BACK_STARPU;98304;2048;5;6;4;13.28105500
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;1;21.67071000
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;28;0;15.15285206
nbody;PARALLEL_BACK_STARPU;98304;2048;5;16;0;32.54069600
hotspot;PARALLEL_BACK_OPENMP;16384;1024;5;28;0;23.39967918
nbody;PARALLEL_BACK_STARPU;114688;2048;5;26;2;22.56526400
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;24;4;8.63015461
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;28;0;20.87101900
nbody;PARALLEL_BACK_STARPU;98304;2048;5;4;4;13.76003300
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;28;4;15.88347054
nbody;PARALLEL_BACK_STARPU;98304;2048;5;14;3;14.45657100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;18;1;11.07517433
nbody;PARALLEL_BACK_STARPU;98304;2048;5;6;3;17.62928000
nbody;PARALLEL_BACK_STARPU;98304;2048;5;22;3;11.52982700
nbody;PARALLEL_BACK_STARPU;114688;2048;5;0;1;85.66741700
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;14;4;6.60752916
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;0;21.71229000
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;8;2;8.51113605
hotspot;PARALLEL_BACK_STARPU;18432;1024;5;26;2;9.92347622
nbody;PARALLEL_BACK_STARPU;98304;2048;5;10;4;12.10289800
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;18;2;8.00242901
nbody;PARALLEL_BACK_STARPU;98304;2048;5;4;3;19.19902000
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;0;21.71928300
nbody;PARALLEL_BACK_STARPU;98304;2048;5;12;0;43.23486200
nbody;PARALLEL_BACK_STARPU;114688;2048;5;0;4;20.59227400
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;8;3;7.38556290
nbody;PARALLEL_BACK_STARPU;81920;2048;5;28;0;18.03061500
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;14;4;6.48229122
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;0;4;7.30968380
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;8;0;80.91767120
nbody;PARALLEL_BACK_STARPU;131072;2048;5;0;4;26.67158100
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;0;21.72999000
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;0;1;8.25746441
hotspot;PARALLEL_BACK_OPENMP;16384;1024;5;22;0;29.77860069
hotspot;PARALLEL_BACK_STARPU;20480;1024;5;24;4;12.39674187
nbody;PARALLEL_BACK_STARPU;114688;2048;5;25;3;16.26404100
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;0;21.71732200
nbody;PARALLEL_BACK_STARPU;131072;2048;5;0;1;109.57640500
nbody;PARALLEL_BACK_STARPU;98304;2048;5;10;4;12.07546600
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;0;1;8.27894497
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;8;2;8.31136227
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;22;0;30.03680038
nbody;PARALLEL_BACK_STARPU;98304;2048;5;8;1;32.52446200
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;28;2;14.74085712
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;24;3;6.84378719
nbody;PARALLEL_BACK_STARPU;81920;2048;5;0;2;20.98397400
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;4;1;13.70527744
hotspot;PARALLEL_BACK_STARPU;18432;1024;5;24;4;10.73558617
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;24;0;20.87860900
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;3;11.18040300
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;10;4;6.80640411
nbody;PARALLEL_BACK_STARPU;81920;2048;5;27;1;13.57290000
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;26;2;7.25818110
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;0;4;3.96901798
nbody;PARALLEL_BACK_STARPU;98304;2048;5;6;1;38.05648100
nbody;PARALLEL_BACK_STARPU;98304;2048;5;2;4;14.54125800
nbody;PARALLEL_BACK_STARPU;65536;2048;5;0;1;28.55623900
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;28;2;14.99565220
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;2;13.93968600
nbody;PARALLEL_BACK_OPENMP;65536;2048;5;28;0;13.90773900
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;28;4;15.41250610
hotspot;PARALLEL_BACK_STARPU;18432;1024;5;0;2;11.21808624
nbody;PARALLEL_BACK_STARPU;98304;2048;5;27;1;21.63040900
hotspot;PARALLEL_BACK_OPENMP;16384;1024;5;14;0;46.79114532
nbody;PARALLEL_BACK_STARPU;98304;2048;5;4;0;129.69547900
hotspot;PARALLEL_BACK_OPENMP;16384;1024;5;20;0;32.75424957
nbody;PARALLEL_BACK_STARPU;114688;2048;5;24;4;12.89401900
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;16;2;8.28279209
nbody;PARALLEL_BACK_STARPU;98304;2048;5;8;0;64.86702500
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;16;0;41.26205444
nbody;PARALLEL_BACK_STARPU;98304;2048;5;4;2;25.12114600
hotspot;PARALLEL_BACK_OPENMP;16384;1024;5;26;0;25.20767975
hotspot;PARALLEL_BACK_STARPU;18432;1024;5;0;2;11.09532166
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;14;0;47.47027969
nbody;PARALLEL_BACK_STARPU;98304;2048;5;6;1;37.16180800
nbody;PARALLEL_BACK_STARPU;65536;2048;5;0;3;9.19185200
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;24;4;6.76413012
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;28;0;15.14843559
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;24;4;6.40691614
nbody;PARALLEL_BACK_STARPU;98304;2048;5;18;4;10.88212000
nbody;PARALLEL_BACK_STARPU;98304;2048;5;22;1;21.64120200
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;6;1;13.33412170
nbody;PARALLEL_BACK_STARPU;98304;2048;5;24;1;21.62646000
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;0;2;4.89967299
nbody;PARALLEL_BACK_STARPU;131072;2048;5;25;3;22.09312400
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;24;4;6.21042013
nbody;PARALLEL_BACK_STARPU;81920;2048;5;0;1;43.15785300
hotspot;PARALLEL_BACK_STARPU;20480;1024;5;26;2;12.14686108
nbody;PARALLEL_BACK_STARPU;98304;2048;5;6;1;38.69914900
hotspot;PARALLEL_BACK_OPENMP;16384;1024;5;10;0;65.53452301
nbody;PARALLEL_BACK_STARPU;98304;2048;5;14;0;43.25506700
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;16;2;8.13713169
nbody;PARALLEL_BACK_STARPU;114688;2048;5;24;4;12.92408600
nbody;PARALLEL_BACK_STARPU;114688;2048;5;0;2;42.03820900
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;2;15.01337500
nbody;PARALLEL_BACK_STARPU;98304;2048;5;20;0;32.44675600
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;10;0;64.87591553
nbody;PARALLEL_BACK_STARPU;114688;2048;5;0;3;27.62498700
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;18;0;31.29786300
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;27;1;11.16588306
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;27;1;10.65371132
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;18;4;6.53677416
hotspot;PARALLEL_BACK_STARPU;18432;1024;5;0;2;10.93229580
nbody;PARALLEL_BACK_STARPU;98304;2048;5;24;4;11.64022900
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;0;21.71765600
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;0;21.71510800
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;10;4;6.52966404
nbody;PARALLEL_BACK_STARPU;98304;2048;5;14;3;14.45784000
hotspot;PARALLEL_BACK_OPENMP;16384;1024;5;18;0;36.43822861
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;8;3;7.19010210
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;22;0;31.28321200
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;8;2;8.32436180
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;6;0;83.44154600
nbody;PARALLEL_BACK_STARPU;81920;2048;5;0;1;41.04829100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;16;1;11.37366867
nbody;PARALLEL_BACK_STARPU;98304;2048;5;14;0;43.26046400
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;3;6.90985394
nbody;PARALLEL_BACK_STARPU;98304;2048;5;14;2;21.23941900
hotspot;PARALLEL_BACK_OPENMP;16384;1024;5;18;0;36.43304825
nbody;PARALLEL_BACK_STARPU;98304;2048;5;24;2;15.38075000
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;28;0;18.08317566
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;14;3;6.91699886
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;0;21.74935000
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;20;0;31.28915100
nbody;PARALLEL_BACK_STARPU;131072;2048;5;24;4;17.98474200
nbody;PARALLEL_BACK_STARPU;131072;2048;5;24;4;17.30553900
nbody;PARALLEL_BACK_STARPU;98304;2048;5;20;1;21.63699500
nbody;PARALLEL_BACK_STARPU;98304;2048;5;18;1;21.63129000
nbody;PARALLEL_BACK_STARPU;98304;2048;5;2;2;27.92926400
hotspot;PARALLEL_BACK_OPENMP;16384;1024;5;2;0;327.69451904
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;12;0;41.73024100
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;20;1;11.08509254
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;18;2;8.03728199
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;6;1;13.26996517
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;12;0;41.73685800
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;0;1;14.60496616
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;25;3;7.12272882
nbody;PARALLEL_BACK_STARPU;98304;2048;5;26;2;14.01285500
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;22;2;7.89708519
nbody;PARALLEL_BACK_STARPU;65536;2048;5;28;0;14.45399200
nbody;PARALLEL_BACK_STARPU;65536;2048;5;27;1;7.24204000
nbody;PARALLEL_BACK_STARPU;65536;2048;5;24;4;6.81580600
hotspot;PARALLEL_BACK_STARPU;20480;1024;5;0;1;22.91180992
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;26;0;25.08625984
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;4;22.30737500
hotspot;PARALLEL_BACK_STARPU;20480;1024;5;0;2;13.58215618
nbody;PARALLEL_BACK_STARPU;81920;2048;5;27;1;13.57905100
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;4;0;125.16735300
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;0;2;6.64553785
hotspot;PARALLEL_BACK_STARPU;18432;1024;5;26;2;11.48575020
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;8;1;12.90436459
nbody;PARALLEL_BACK_STARPU;81920;2048;5;0;4;10.45626600
hotspot;PARALLEL_BACK_STARPU;20480;1024;5;26;2;12.99599171
nbody;PARALLEL_BACK_STARPU;131072;2048;5;0;1;108.14721400
nbody;PARALLEL_BACK_STARPU;98304;2048;5;4;1;44.99378600
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;28;0;25.11811638
nbody;PARALLEL_BACK_STARPU;98304;2048;5;10;4;12.05932300
nbody;PARALLEL_BACK_STARPU;98304;2048;5;14;1;25.04657200
nbody;PARALLEL_BACK_OPENMP;98304;2048;5;16;0;31.30117900
hotspot;PARALLEL_BACK_STARPU;14336;1024;5;0;1;11.21244431
nbody;PARALLEL_BACK_STARPU;81920;2048;5;25;3;9.15325600
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;16;0;41.26572800
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;12;4;6.26437378
hotspot;PARALLEL_BACK_STARPU;20480;1024;5;0;1;22.90925217
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;0;2;8.70654106
nbody;PARALLEL_BACK_STARPU;98304;2048;5;20;1;21.65863700
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;26;2;6.67789316
nbody;PARALLEL_BACK_STARPU;98304;2048;5;22;3;11.31951200
nbody;PARALLEL_BACK_STARPU;98304;2048;5;12;2;21.63160600
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;10;0;64.92387390
nbody;PARALLEL_BACK_STARPU;98304;2048;5;28;1;21.78407100
hotspot;PARALLEL_BACK_STARPU;18432;1024;5;0;2;11.02388096
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;2;0;319.23825073
hotspot;PARALLEL_BACK_STARPU;20480;1024;5;0;3;11.39535999
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;25;3;8.46720886
hotspot;PARALLEL_BACK_STARPU;16384;1024;5;10;2;8.59556389
hotspot;PARALLEL_BACK_STARPU;12288;1024;5;0;3;4.15928793
